UserName,CityName,HotelName,BookingAmount,RoomNights,TimeStamp,BookingID,BookingDate
0,0,0,2597,9,2021-04-27 04:24:58,3582e30d-b983-4662-994b-af2805d86112,2021-11-13
0,0,0,3074,1,2020-09-13 16:46:04,5ef57c40-e198-4ac6-8e9a-96505e66ee60,2021-11-24
0,0,0,361,6,2020-06-22 21:26:30,881ffff3-081f-4e19-a0d5-a810979a409e,2022-04-09
0,0,0,2951,24,2021-03-14 02:02:29,8a629e30-cc1f-4811-add4-500b3b5ead4f,2022-02-28
0,0,0,2771,13,2021-01-02 15:05:55,7bcef92a-d954-421c-84d3-30d5ff647fa2,2022-02-23
0,0,0,2987,23,2020-09-20 12:31:36,cffba1eb-393d-49a0-98af-4064464422fe,2021-05-26
0,0,0,2569,1,2020-12-28 11:41:16,98d973d6-88d3-42e9-9eee-8c27945bb1da,2021-05-29
0,0,0,650,20,2021-03-28 08:54:58,cafe708b-f397-41ae-b8af-ec1267ba8604,2021-09-27
0,0,0,2945,21,2020-11-21 08:15:15,616b934d-8b96-49fa-8cd4-0deeaa6d2f79,2021-06-25
0,0,0,1077,2,2020-06-06 21:59:47,1804b37b-7150-4a23-814e-7a3393211817,2021-09-08
0,0,0,1219,8,2021-02-25 18:41:15,6c679586-9ceb-4eca-98e5-4a1f89238f98,2021-10-22
0,0,0,1621,22,2020-11-16 06:13:07,438b1a41-f670-441d-b416-c81f33fbe269,2021-08-07
0,0,0,711,23,2020-05-14 01:57:57,07c217aa-7cf2-411a-9bfa-7120533294e3,2021-05-04
0,0,0,2474,5,2020-05-08 23:49:33,6e04e291-66a2-4db1-b939-f87ceb5256ec,2021-11-29
0,0,0,2746,18,2021-03-21 21:37:02,9be10025-b2ed-4baa-b7a8-c4edf4a39a0d,2021-11-26
0,0,0,3969,29,2021-01-23 10:29:01,7ceb83b9-2230-4c27-aa6f-d5e8c4c76ef6,2021-09-07
0,0,0,1158,19,2020-12-18 21:27:40,9a0247a0-fa82-495c-929b-b14c50ae0b6e,2022-02-19
0,0,0,507,4,2020-07-15 03:28:53,e3b28774-bedf-46ee-b289-6c7751b5a7f0,2021-10-24
0,0,0,986,5,2020-08-02 14:59:13,13979a84-dcb1-4bcf-99ab-fcc295f396f1,2022-04-05
0,0,0,126,15,2020-12-11 02:36:14,24cb2acd-792b-486d-8aa8-07a33a4d65fd,2021-07-12
0,0,0,485,15,2020-07-25 07:27:43,d40deb9f-2eaf-4a84-91bc-de6685be2859,2021-12-08
0,0,0,2218,28,2020-12-18 00:09:28,733f5740-ab0d-4a34-97f6-3ec519b57578,2021-07-10
0,0,0,377,20,2020-09-24 16:54:56,323361d2-5971-430d-b188-ccf1af2c0bfd,2021-12-18
0,0,0,1328,6,2020-12-07 10:11:18,ac0ca166-0b43-402a-b6e8-cfd0281a2aac,2021-11-01
0,0,0,442,17,2020-07-18 06:07:10,ec436c62-f4a4-47a1-9a6f-7bbe1a47343d,2022-03-20
0,0,0,1402,28,2021-01-17 13:43:54,f2c7c5c4-75a9-4bb5-baad-a35776894c49,2021-06-10
0,0,0,857,22,2021-02-14 02:31:26,a84bc69d-19ad-4195-954e-ba5c81deb498,2021-12-07
0,0,0,3156,27,2020-07-26 14:49:00,7b7aa880-0e8f-4ac6-8c6d-f02e5ae5fba1,2021-07-17
0,0,0,546,15,2020-09-17 03:57:44,148fba07-1fe6-45c6-a57f-0b9d16bb11b2,2021-11-15
0,0,0,1700,18,2021-03-21 13:49:43,0bf74c20-05ad-484c-9146-898177274d9d,2021-10-04
0,0,0,969,9,2020-05-25 18:53:29,da7550e7-310d-4736-b14c-e530a0c8d263,2022-04-26
0,0,0,1157,18,2021-02-03 06:50:21,d7f144df-5ec3-4a40-8ae6-b204822bcc11,2021-11-09
0,0,0,1676,23,2021-02-17 13:06:11,379bfec4-f6a7-4313-b67f-5671f6ac5635,2021-09-02
0,0,0,3651,3,2020-09-08 11:58:53,f5a6ca1a-95b2-44f3-9422-480f38c0ed36,2022-04-12
0,0,0,1312,8,2020-08-22 05:56:22,49f8d4af-7e5c-48a3-8e58-b224ef96010c,2022-02-05
0,0,0,1914,29,2020-06-21 08:14:34,8640d29e-0aa4-4c8c-a7a9-76a9d0ae0168,2022-02-01
0,0,0,155,19,2021-02-19 21:09:47,ea6715ec-3c23-4d50-9a92-239512fe6221,2021-10-06
0,0,0,201,8,2020-05-20 22:27:14,055326a6-a61e-4036-b26e-eba89294c6ee,2021-05-21
0,0,0,2395,12,2020-08-17 23:10:12,84e49308-13e7-451d-b7d8-7b09ec03bd31,2021-07-29
0,0,0,1303,26,2021-02-14 16:38:04,9e12c3b0-0f47-451d-bcef-009d93ab2c5b,2022-04-05
0,0,0,2449,13,2020-08-11 23:38:16,af5d30c9-e814-463b-acd3-985f52944d31,2022-02-12
0,0,0,1593,9,2020-09-29 22:30:01,e82aaaec-fc86-4da4-b305-d4fd915befb5,2021-12-15
0,0,0,497,21,2021-02-07 11:51:38,6c8fba43-1b9e-442c-9aae-b55f0607c92f,2021-05-17
0,0,0,2669,6,2020-10-01 10:36:13,e4e1acab-f3b1-4629-b7b1-a030ce29c548,2021-10-03
0,0,0,599,20,2021-03-12 23:51:16,26a267cd-d2fa-4f1e-a3ae-dcbfcf07038c,2022-01-09
0,0,0,1837,19,2020-10-05 21:23:30,e440f0e2-040d-4049-a5b5-3d45e1c3ffca,2022-02-26
0,0,0,1498,11,2021-03-11 23:02:30,24275df8-31f5-445a-81fa-ab9d653c0b57,2022-04-27
0,0,0,867,7,2020-05-07 05:05:50,e44fc3b7-a7fd-4aa4-b47f-e82742862613,2021-09-21
0,0,0,1102,25,2020-12-16 10:14:00,68e9f7fd-ce1f-467c-9c6e-406109b8a52e,2021-08-30
0,0,0,2146,18,2020-10-30 22:15:47,84a45164-917c-4671-9cd5-89365c551331,2022-01-24
0,0,0,2189,7,2020-06-17 13:22:22,8d04cc44-751e-4c0f-9c93-493c6fe4e1ab,2021-06-24
0,0,0,1621,24,2020-12-21 19:12:08,f6571bd8-2dda-4165-ba23-70f2c73a730e,2022-05-01
0,0,0,825,25,2020-08-20 22:21:08,c22780e6-f65b-465a-ad3b-242ac1ee6688,2021-12-12
0,0,0,3630,29,2020-07-28 20:59:18,cb232c5d-40c8-4596-8b42-f7718e035f5f,2022-03-15
0,0,0,3769,6,2021-03-12 22:35:36,4a7d5294-2f8b-4af6-8763-1f9b3179c896,2022-02-06
0,0,0,2787,25,2021-03-03 03:43:10,f780df4a-ee83-47e4-bd92-89fb36378f5c,2021-07-23
0,0,0,1660,2,2021-03-16 15:37:02,b338083d-dd72-4ecd-9157-915180517d4e,2021-10-22
0,0,0,1338,4,2021-02-17 07:57:45,6783234a-2417-46d2-96c3-015b758d4b23,2021-10-27
0,0,0,3529,11,2021-04-24 08:15:46,b37ec454-e9f4-4599-9efa-934a3a7c51b2,2022-03-27
0,0,0,3082,26,2021-01-21 16:06:28,c12eb2df-6f8b-4d50-b23f-8fb0d8091368,2022-04-25
0,0,0,3195,27,2020-08-10 11:34:41,0222692f-b73c-41c6-8101-9fd5291832f6,2022-01-16
0,0,0,729,9,2020-05-04 12:43:42,198d8b43-e03b-4a73-a761-0c6b0f7b4c81,2021-11-28
0,0,0,2219,28,2020-08-18 19:22:54,b3e70823-fe83-469d-8c88-73960d1a5045,2021-10-10
0,0,0,738,4,2020-07-09 11:57:53,4c99b090-ec4b-4550-a32a-509171a11ac5,2022-02-21
0,0,0,3453,25,2020-05-28 20:21:52,efe52b38-b755-4732-897e-cc47fdf6919e,2022-03-24
0,0,0,1909,28,2021-04-01 19:09:00,ae92548b-afce-4d96-b9b5-443cba7c7048,2021-10-15
0,0,0,2663,1,2020-07-10 00:13:42,c3df604f-3b7b-454e-8a22-193e5349a4d7,2021-09-26
0,0,0,992,10,2020-07-07 18:45:07,274058db-9205-4120-9799-d19fa8606e9d,2021-06-09
0,0,0,2760,8,2020-12-15 11:12:05,f9c68c68-8810-4fc8-88f4-b2a15f57cc11,2021-07-03
0,0,0,915,19,2020-07-07 09:04:38,7cf5b637-6987-479d-89d5-f1c0405d916c,2021-09-30
0,0,0,413,29,2020-09-28 13:20:55,d477926e-bd08-4a64-b5c9-fe312d0c6a4e,2021-05-12
0,0,0,680,20,2021-04-20 15:08:24,ade0f4dd-c3a3-464d-a99d-6ba4751838a4,2022-02-24
0,0,0,3024,4,2020-10-09 15:03:54,4a4dee38-5ef5-4a6b-aeea-835f829ac3b7,2021-07-25
0,0,0,712,10,2021-01-19 12:41:08,6d90ac5c-d5ca-4e8d-ba14-a9f6b4cd1b1d,2021-09-27
0,0,0,2574,20,2020-07-17 03:36:31,224691ed-d741-423c-b4f2-9bd0e49ac33c,2022-01-27
0,0,0,3209,6,2020-07-03 19:01:35,40f80b50-2572-44bc-aafd-dd9a1bfec236,2021-09-19
0,0,0,2741,15,2020-06-23 17:57:07,a4327791-f383-44f0-8bc0-46f618207346,2022-01-16
0,0,0,3436,29,2020-06-24 13:05:46,acdb2be1-afdc-433d-af80-fbecdacc114d,2022-04-16
0,0,0,466,28,2020-12-06 01:25:45,1d1e1a56-bee8-4335-aa73-8f9446e2f8ef,2021-12-20
0,0,0,326,16,2020-07-21 06:00:41,1b0324ee-476c-4736-92a6-8f966a3757d7,2022-04-01
0,0,0,290,6,2020-07-12 04:36:11,d7d92ce4-d7d7-45ae-89b8-2ae2e9da4e45,2021-10-11
0,0,0,681,19,2020-07-30 05:25:24,37d8b73b-8bfd-4ec0-978a-770cfebb5e95,2021-07-21
0,0,0,2796,26,2020-09-03 21:45:18,d59d21b1-dbb8-4957-85dd-9f8e1ed8886e,2021-07-17
0,0,0,505,4,2020-09-01 10:18:44,f3a251e7-be89-4a67-bb62-c03792b05497,2021-11-26
0,0,0,885,19,2021-02-04 17:48:51,da0211a3-01ca-409c-af02-cee91f986cc5,2022-01-27
0,0,0,1189,29,2021-01-06 01:26:37,0ce817fc-9b0d-462a-bda6-8dabf72cfaa1,2022-02-14
0,0,0,875,23,2021-01-16 07:45:29,a8fc2db5-5795-4325-9746-cc9c8beb4d58,2021-06-05
0,0,0,199,21,2021-01-18 20:16:45,8b7bd9ad-86a2-4b8d-8c48-9641f0e2c80b,2022-01-27
0,0,0,3609,16,2020-12-23 08:12:12,00212d52-64ac-465b-8cd5-e6b4d2cde282,2022-01-23
0,0,0,1888,4,2020-09-29 11:04:53,53896092-9913-46f5-bcc6-edc689fb8452,2021-07-24
0,0,0,1772,19,2020-08-19 23:14:12,697a97b7-5391-4aec-96d3-8d667472e219,2021-09-24
0,0,0,983,28,2020-08-10 15:23:17,42ed0e8c-56d3-4273-889b-ef8906aff690,2021-05-21
0,0,0,1292,3,2020-06-02 08:52:53,30769aec-2e15-4390-a785-3a4dcd8aa99e,2022-04-01
0,0,0,2358,24,2020-11-21 09:12:49,9a6f0d2c-b53c-4571-9c78-6d82a0ff3a8e,2022-03-06
0,0,0,3753,29,2021-01-20 21:16:23,10890785-3dc9-41a9-b5f2-ea4bcff9d7a6,2022-01-04
0,0,0,2152,17,2020-09-22 01:09:24,d82bb485-8c1b-4ba8-bc78-3e1565a321dc,2022-03-28
0,0,0,1761,6,2020-10-27 16:44:27,b2947db5-764b-4b8c-9af7-8d1e55587d9c,2021-12-20
0,0,0,2601,25,2020-05-19 02:57:16,2622de0d-e0bb-4024-82f2-0023bd7ac761,2021-12-24
0,0,0,3283,15,2020-08-01 16:59:20,a4c129c9-4ea4-4672-a7ad-2ff519941082,2021-06-01
0,0,0,3333,23,2020-06-23 11:17:35,fe8733b5-1361-4bc1-a29b-f1299ad0bc6e,2022-02-13
0,0,0,1688,2,2021-02-19 04:14:46,26c953a3-2724-496b-96f8-ee6a28c48ef9,2022-02-11
0,0,0,1483,9,2021-01-31 20:47:03,595400b7-743c-46a9-9309-e50e1cc7005b,2021-09-24
0,0,0,978,11,2020-09-14 17:48:02,99eb94ea-28fa-4b59-96f3-8498cd19579f,2021-08-14
0,0,0,2058,29,2020-05-31 08:05:37,31fc861e-1967-402d-819a-b3df9106d1c2,2021-10-06
0,0,0,2099,12,2020-07-07 12:45:34,b906e933-884d-4bb4-9f38-2783483646da,2021-12-25
0,0,0,2757,7,2020-11-19 04:09:49,fad88a03-ac97-4c2f-9743-4cf59e7e8bbe,2022-03-03
0,0,0,2429,29,2020-10-04 21:38:20,8b0302d7-157d-4cab-a6ba-917964493673,2021-11-13
0,0,0,3697,28,2020-08-22 21:33:17,7cc809fd-64e6-492e-bce0-8513a739caee,2021-08-08
0,0,0,3556,4,2020-06-25 13:42:31,b844aebd-2b75-47f1-8eca-d1702d49bd70,2021-10-30
0,0,0,1900,22,2020-05-18 06:39:14,6c885045-30a7-453e-a706-2191ee80c7dd,2021-10-07
0,0,0,2264,22,2020-12-17 16:31:56,91701287-fe5e-48cc-82b9-2ba928488e64,2021-12-15
0,0,0,3343,11,2021-01-29 17:47:16,9f1e6d2b-0e7c-46d0-8d39-d4949ad79106,2022-02-24
0,0,0,451,4,2021-01-26 05:41:38,013eb5ce-63b6-4107-b54d-21845e90ff0e,2022-01-18
0,0,0,1307,13,2021-02-08 12:25:57,b4fc2750-7bfd-4d0f-b4bf-d1564cf1d7ef,2021-12-29
0,0,0,3249,20,2020-06-02 08:06:00,a0212d37-60eb-4511-a8ab-fec6dcc83b2a,2021-08-14
0,0,0,280,11,2021-03-01 20:29:13,2fe0f9f0-ff0a-42d6-a679-007d3ba488a1,2021-08-24
0,0,0,2837,28,2021-03-25 14:50:38,40e63a40-a2ed-440d-9fa0-4bef1263cbe9,2022-01-16
0,0,0,636,26,2020-07-31 13:49:57,79aeb7d0-00d6-4a38-8709-03c7a5e0bfa6,2021-06-23
0,0,0,2662,3,2020-05-08 03:53:34,a7766f3a-d67d-4101-9d48-e62a30fba7a1,2021-11-17
0,0,0,2486,25,2020-10-17 04:27:02,37261480-8fe5-480e-8a77-15b2bbcdd7c7,2021-06-15
0,0,0,194,6,2021-04-19 09:27:54,0959ef83-cd91-4177-bc4e-cc290ff92a48,2021-12-06
0,0,0,3329,2,2020-12-08 17:08:16,42c2bc5a-8076-4cb6-9985-ce1150848000,2021-10-19
0,0,0,1665,12,2020-10-23 01:06:18,5d6b239f-ba08-4611-bd29-de52f3c4b3b6,2021-10-27
0,0,0,1671,16,2021-01-31 05:21:01,549fbaec-b897-4e45-8919-ca6d900dc114,2022-03-23
0,0,0,655,16,2020-09-17 12:07:57,e07994fd-ae6c-45f8-877f-dc93b6ab347b,2021-05-29
0,0,0,3167,4,2020-11-05 02:17:21,19f91343-87c5-46c7-9289-9482a3df18a0,2021-07-31
0,0,0,1725,26,2020-09-12 08:58:14,12824263-8201-479d-8a0d-a34b12a92607,2022-01-28
0,0,0,1040,19,2020-08-17 00:46:52,99c86825-77d6-4cf3-b554-5a7b4cbc20d6,2021-11-13
0,0,0,3019,8,2020-11-12 04:22:03,507fc727-beb9-4d8d-b0e8-f6666926a2a9,2021-08-06
0,0,0,3377,14,2021-02-14 11:48:41,3486cdb1-dfe9-4ad8-bbd2-5cc7020b4142,2021-08-26
0,0,0,3151,19,2021-04-13 00:37:22,67df69a0-0c1b-4921-b10c-db8cce6f6ecd,2022-04-04
0,0,0,3290,3,2020-11-17 20:29:19,b4b515b5-7fc7-41b5-8181-5bf2348cac5c,2022-01-02
0,0,0,1097,16,2021-03-06 15:16:09,91296bc4-25c0-4f6e-aa89-12016b5f0554,2021-12-17
0,0,0,2472,27,2021-03-29 17:53:52,3392b2de-c667-49f0-b806-7d7355df5de1,2022-03-10
0,0,0,823,4,2020-10-10 18:20:12,2812abc3-b182-4471-9a85-479d261ccf89,2021-06-30
0,0,0,3493,1,2020-09-16 13:32:42,dbc059a5-6410-44cd-8a48-497a7845c7c1,2021-12-21
0,0,0,2102,16,2020-09-02 08:15:23,2d3c4fe5-6527-4d8d-af71-b64c2d22cc2d,2021-12-29
0,0,0,2782,26,2020-06-01 10:28:47,7af085e4-c936-423f-b340-563271b40ea9,2021-09-10
0,0,0,3108,18,2020-06-26 22:25:54,1686162a-b16f-412e-91c0-85cecf3626de,2022-01-21
0,0,0,670,5,2021-04-04 12:18:31,30af5527-5176-4d60-9699-987cc8a537a8,2021-09-17
0,0,0,2150,25,2020-08-03 07:05:09,6024e843-ba32-42a1-a778-4f9b8861665e,2021-05-31
0,0,0,835,6,2021-04-06 13:10:13,f52304f3-d457-42b9-bb34-c383b3cc543b,2022-01-02
0,0,0,1370,16,2020-09-17 18:22:01,ae7e9cc4-8c17-4d06-8b21-13b39c0a2e1e,2021-09-18
0,0,0,927,28,2020-07-07 18:54:48,f7fec84f-208f-4ebd-beb0-b05bde8cb2f2,2022-01-30
0,0,0,3122,6,2020-11-29 14:14:20,060180f7-eb2e-4b01-84c2-5adc648ce622,2021-06-04
0,0,0,1024,18,2020-11-17 18:54:13,06d75642-2466-4fd3-bbfc-8547f0008072,2022-04-12
0,0,0,1109,26,2020-05-17 15:57:26,0262af5a-5e1e-41b8-af5a-6c2082062bc4,2021-11-23
0,0,0,319,27,2020-12-05 06:01:56,7faad679-9ad4-4ba0-8ce7-2beb7d3e3105,2021-08-24
0,0,0,3040,24,2020-08-19 08:10:32,232bc298-0d89-453b-8901-266ab9951c54,2021-10-21
0,0,0,1274,19,2021-01-26 00:59:30,eb7b0624-b39a-4044-bae9-0030ae3ba429,2022-03-04
0,0,0,552,12,2021-02-27 21:45:55,020620a1-33c4-44cb-bcd1-090768874074,2021-12-19
0,0,0,1144,14,2020-09-11 06:58:06,eb667d91-5909-4791-bcbd-f52d2f1f2616,2022-01-30
0,0,0,3001,7,2020-09-16 08:55:03,2174ca08-6a83-4433-8d28-742847fca1ef,2021-09-26
0,0,0,2422,23,2021-03-07 00:20:04,d770e43d-8fab-469f-afb8-ebbb9f681387,2021-06-08
0,0,0,1284,18,2020-12-12 02:37:17,6197f801-8fcd-4bfa-946e-7572e47a220b,2021-09-15
0,0,0,3866,10,2020-05-16 08:21:48,43a8975a-47ed-4a8b-9abe-102ed0c03c61,2022-03-25
0,0,0,222,11,2020-06-18 09:24:22,7a4c258e-f0e9-4b57-b1c2-7d3c28402ea3,2022-03-15
0,0,0,2258,15,2021-01-16 20:12:34,7b6fd43b-007a-4cca-b2eb-5f3606fcebe0,2021-07-16
0,0,0,2192,7,2020-11-15 13:04:01,af65a1eb-4165-4ef5-b476-dc4edacab639,2022-01-07
0,0,0,1802,20,2021-04-24 05:43:28,7a9d6993-25ae-4528-9396-6f3230ed26d7,2021-08-30
0,0,0,354,12,2021-02-22 09:42:05,abdeddf0-261e-4b98-97da-a757bf3d9bc1,2021-08-19
0,0,0,2245,4,2021-03-05 20:39:49,97df6aab-485f-4684-96dc-d8686cdb0565,2021-08-08
0,0,0,802,29,2020-08-20 05:00:55,4ca6ddc3-b5cf-4041-b42e-1c43c9aefff3,2022-03-30
0,0,0,735,26,2020-06-24 06:11:48,e483153c-1b35-49fc-9678-81f37f8ea12a,2022-01-26
0,0,0,1349,3,2021-04-03 00:30:52,ceb35a94-6b94-4103-93d1-a94c3c3a0d31,2022-01-01
0,0,0,3212,9,2021-02-06 12:09:51,71adfd52-87f4-44de-bded-0698d6889fb1,2021-06-01
0,0,0,2738,9,2020-07-30 06:00:20,9022bd54-0580-408b-a838-84381297d80f,2021-10-09
0,0,0,1046,5,2021-01-20 03:02:39,7e84cab9-bb3f-4c74-9092-87c3e69c598e,2022-01-31
0,0,0,2758,16,2020-10-15 14:29:38,697d4fc2-26e0-4ea4-bc39-12b4494078a4,2021-05-21
0,0,0,331,4,2020-09-01 17:09:51,5d0e5454-556c-4953-8bca-2f78bb4bcde0,2021-08-19
0,0,0,3158,1,2020-08-20 23:02:22,d580f3ed-10d6-47ff-ada0-ae98c6c8dc50,2021-06-18
0,0,0,3847,15,2020-11-29 23:55:19,18e0e160-2ade-4244-8eb3-de9e93272cae,2021-08-19
0,0,0,551,25,2021-02-08 02:05:15,994f5d3b-6f45-4a27-8bdd-16acf2950b15,2022-02-04
0,0,0,1090,5,2020-11-03 12:10:44,65379169-5bf0-4f2b-8441-1dc6f1de2afc,2022-03-31
0,0,0,2619,11,2021-01-07 08:51:42,7588dfa7-07c2-4b68-8a69-cef888b16c84,2021-11-22
0,0,0,3832,6,2020-05-17 20:07:33,a33f9d2c-bb1d-4c1c-b294-e199944d6771,2021-07-09
0,0,0,2730,17,2020-07-30 12:25:41,79df0aa9-c7c5-4a56-9eca-445734fe459c,2021-08-07
0,0,0,976,2,2021-04-22 12:36:14,87fb9fd9-8d53-47e7-8f21-445026c79afd,2021-07-25
0,0,0,2632,26,2020-07-08 03:28:50,26fdcf32-0897-4959-8273-ebcdce28dad9,2021-08-31
0,0,0,2961,10,2020-09-18 00:24:55,9bba7c15-f056-4a9f-be13-de27b75c8c8e,2021-07-04
0,0,0,2851,16,2020-05-23 15:27:19,7c4c89e5-f34e-4784-8b2b-ac2d706f9f11,2021-05-06
0,0,0,2412,13,2020-10-21 16:40:01,d13f6148-07b2-4fd2-8f0f-73b9710a8476,2021-06-09
0,0,0,200,10,2021-02-10 17:03:08,2db23214-0366-4ef8-8ed2-aff25e838af8,2021-07-29
0,0,0,842,20,2020-10-06 10:51:14,6dc71343-4108-4f4a-9484-38fd1b50bef3,2021-10-30
0,0,0,2331,23,2020-05-03 04:57:13,2362f005-7a76-4386-93f9-e5257de302d5,2021-12-11
0,0,0,3802,27,2020-10-23 04:39:33,5433abd1-7f45-40b2-a501-c071dc864acf,2022-02-13
0,0,0,1214,18,2020-10-17 19:10:15,95df6d99-b92a-4bb9-b551-e7e2122cbea8,2021-07-26
0,0,0,2366,26,2020-11-16 00:27:43,a54d7286-25d9-4124-943d-ee3c6419b741,2021-05-16
0,0,0,672,13,2020-11-15 10:20:25,415420eb-a377-44b3-9c2a-dcf25d7790f7,2021-10-01
0,0,0,2095,15,2020-08-03 18:45:16,06ef757a-f418-42f5-bc69-782fb6ec92fb,2021-12-21
0,0,0,1879,11,2020-12-31 07:26:51,3c34bff0-f2b6-4850-ad6e-0267836bf279,2021-10-06
0,0,0,938,1,2020-06-16 16:35:38,d7d748c5-25fc-4c59-ac56-c7def4410996,2021-09-13
0,0,0,3275,23,2021-04-11 05:23:36,a0a778ce-224f-4fd4-ae68-ddaca83c545e,2021-09-18
0,0,0,193,7,2021-04-07 22:32:41,54a363d8-315d-4299-b897-ddf984b0fbf7,2022-03-03
0,0,0,1313,8,2020-10-16 07:06:26,c439553d-b68f-4b39-9944-5a05d0561c5d,2021-12-22
0,0,0,558,19,2020-08-05 07:34:39,094c2719-c211-4de5-a74f-9212a5271c9f,2021-11-22
0,0,0,779,26,2021-02-08 09:51:56,4370ed2a-ab3d-4af5-aee8-3246bea054ab,2022-02-19
0,0,0,1431,14,2020-07-02 19:18:12,e736e473-9633-4d86-9565-634f21bcf175,2022-01-22
0,0,0,3404,12,2021-02-13 18:42:01,7f22cd5f-9fca-41a9-9df9-8e50bf284932,2021-12-19
0,0,0,3382,24,2021-01-09 22:02:07,c2937dc9-4200-4063-9a7d-6fea7e64647e,2021-08-07
0,0,0,2665,7,2020-09-19 04:21:14,42880959-f905-483b-bbd2-7067e9b33ff0,2021-09-01
0,0,0,3571,24,2020-05-24 02:28:18,93823a4a-0fd8-4b13-8cf2-ba44ab5c8514,2021-10-28
0,0,0,297,6,2021-03-28 09:29:07,801e61f7-0244-4d95-b109-c038ec59644a,2022-04-25
0,0,0,1333,5,2021-04-21 04:36:19,e1ea26d1-cbfe-4ad8-bb9d-4b6b8294236a,2021-11-30
0,0,0,2813,27,2020-05-18 15:51:38,cf901fe1-160e-4d9b-b1e8-15e4186ae1c6,2022-02-05
0,0,0,2903,20,2020-12-18 04:30:55,7847569d-e724-4746-8f1a-6794274438aa,2021-10-27
0,0,0,940,7,2021-01-21 08:58:13,172e13c9-0293-48aa-8c13-4e26229e1a73,2021-10-30
0,0,0,3614,6,2020-09-10 03:19:20,5f8d099b-f029-4e40-9f7e-cd3daab8e81f,2022-03-28
0,0,0,1254,26,2020-05-12 22:29:24,957d1f62-5ed7-43ee-8735-f3b0ce909481,2021-07-30
0,0,0,2689,4,2021-04-26 06:36:50,73aff4e7-dbd5-492b-abce-d4b694e5a9f1,2021-11-11
0,0,0,2861,20,2020-06-11 14:05:20,30121c84-4eed-4f5e-bf20-f348e468a342,2021-08-21
0,0,0,1692,7,2020-07-12 09:55:26,4c736698-0803-42b7-843b-e123165c7a62,2021-10-07
0,0,0,293,2,2020-08-03 22:41:01,18a58147-3dea-40c2-b0ca-81b5112c2933,2021-11-30
0,0,0,2900,7,2020-11-27 21:44:25,59d891e2-b065-463e-a21b-f9cea4a6c834,2021-06-30
0,0,0,2023,12,2020-09-04 17:55:55,1f800a46-51de-4f4f-8d87-c852ec17484c,2022-04-27
0,0,0,2338,24,2020-08-29 12:17:44,0021a9cf-a2ac-46b5-9c6e-3775c5849449,2022-02-25
0,0,0,3049,9,2020-06-08 23:52:50,f2474a85-dbb9-4040-807b-0221e959a3b7,2021-12-20
0,0,0,619,8,2020-11-26 04:12:04,0c592e90-71c6-4ebd-aebe-bda008708c3a,2021-12-11
0,0,0,1516,17,2021-01-08 06:36:24,2bb4f190-8e32-406f-b27c-b4ea90fb5cea,2021-09-29
0,0,0,3123,5,2020-11-19 05:32:42,051c2604-f90c-4fb8-9559-bb8b81391a06,2021-06-25
0,0,0,1327,27,2020-06-27 06:15:26,8ea57816-cd7e-4faf-8896-dc968182bdfe,2021-09-14
0,0,0,3388,11,2021-01-19 10:27:35,a025288a-3ea1-49f2-a61d-3c9d96a97147,2021-10-08
0,0,0,3503,25,2020-08-27 19:23:49,7065329c-5f81-4855-9bd2-50c590be3fa9,2022-03-28
0,0,0,747,10,2020-08-11 19:09:54,ab3f2621-9be9-449a-b6d9-4a8224f964d2,2022-04-19
0,0,0,3078,20,2020-12-02 19:24:54,b1fda1a5-9f2a-461e-97da-281df358b1c1,2021-07-07
0,0,0,1006,12,2020-12-17 00:57:19,cddb2e1d-0efc-4ccc-bf5d-a0582f9a261b,2021-06-02
0,0,0,1030,2,2021-02-14 02:29:27,a3053816-a86e-4437-81ac-b960744febf7,2021-08-16
0,0,0,671,29,2020-08-15 15:38:47,16e580ec-895b-4bc7-909f-163b6459eb07,2021-11-04
0,0,0,2212,25,2020-10-11 00:17:55,7ab6b3cc-7408-4ecd-8b7e-79b0c1f4fd72,2021-06-05
0,0,0,2929,18,2020-06-11 12:54:38,b0340884-59c1-4e1f-b168-468255cac18a,2021-09-06
0,0,0,2155,4,2020-12-22 01:46:53,377050f0-f930-42c3-80bd-16014c5f8f99,2021-05-17
0,0,0,1928,27,2020-12-14 08:01:41,173a78c6-738b-45f3-9e1a-0893653859b4,2022-04-27
0,0,0,2232,11,2020-12-20 17:55:38,8981dc3f-c1eb-43c1-aaf6-e0b97b5f102e,2021-08-05
0,0,0,3681,6,2020-09-19 04:00:06,0b419438-0209-40a9-b617-c2da2ae537a8,2021-11-18
0,0,0,1686,24,2021-04-04 11:11:27,822021e8-859f-4ba2-be8c-f995155de12c,2022-02-26
0,0,0,3849,10,2021-04-21 11:53:42,c0ada7b7-30a3-4608-90f5-aa62b7d5c66f,2021-12-07
0,0,0,2557,15,2020-12-01 22:54:44,2c7f6f47-8633-40c9-aed5-9edf749776c6,2022-04-27
0,0,0,1962,9,2020-07-18 01:53:15,87be7ce1-f736-4339-bbbd-524cda2c71fc,2022-04-11
0,0,0,788,29,2020-08-06 01:50:23,5f1e065c-93fe-4ca9-8e30-59caf2f2db6f,2021-08-29
0,0,0,2599,17,2021-01-20 18:49:16,be12e2ba-0fbb-412d-acf7-e65d9254dd25,2021-12-01
0,0,0,3362,24,2020-12-05 17:58:37,f1b75f0d-66cf-4bc4-aa1b-f4cc3b91a1bf,2021-12-02
